tweet_text,emotion_in_tweet_is_directed_at,is_there_an_emotion_directed_at_a_brand_or_product
"ÛÏ@mention Hey Austin, know a little about #iPhone or #Android, love music &amp; wanna make $20/hour during #SXSW?  Please let me know.Û",,No emotion toward brand or product
Google to Host Developer Day at SXSW {link} #sxsw @mention,,No emotion toward brand or product
T-minus 6 hours: social media mavens start performing degrading sex acts for an iPhone charge. #SXSW,,No emotion toward brand or product
#technews How To ÛÏWinÛ SXSW: Hint ÛÒ ItÛªs The Same Answer Every Year {link} #Tech_News #Bill_Murray #How_To #iPhone #SXSW #tech,,No emotion toward brand or product
"Apple and HP popups at #SXSW. Gee, I wonder which will get more traffic. -  {link}",,No emotion toward brand or product
Scavenger Hunt game for businesses released as app for the iPhone at #SXSW {link},,No emotion toward brand or product
Wonder if I can fit an iPad 2 in my luggage as I'm packing for Austin? Hmmm. #sxsw,,No emotion toward brand or product
"Holy moly I can't believe the line out here #sxsw @mention Apple Store, SXSW {link}",,No emotion toward brand or product
"Only time I ever torrent (also this is legal). Also, also, so excited #sxsw  {link}",,No emotion toward brand or product
"Honestly, I think everyone at #sxsw owns an @mention laptop! #truestory",,No emotion toward brand or product
"Ok nerds, I totally am Bateman. You want me to sign your iPad 2? #sxsw",,No emotion toward brand or product
Last year I traveled too heavy...this year too light. I'll get it right next year. Left my iPad at home. #sxsw,,No emotion toward brand or product
"Cool one, I'll be there. RT @mention #SXSW Friday at 5pm Doodle Google session.  {link}",,No emotion toward brand or product
ev'ry day i'm hustlin'! working the @mention #sxsw event for @mention tonight- i've absolutely loved working... {link},,No emotion toward brand or product
Brilliant idea to have @mention and @mention search engine ranking session in small room. Only 75 people locked out. #sxsw,,No emotion toward brand or product
Practical ideas on android development - Bit.ly/androidhig - #sxsw,,No emotion toward brand or product
Wondering if anyone at #SXSW will sell me a Verizon iPhone? Bueller?,,No emotion toward brand or product
"ÛÏ@mention If I show up at #sxsw with my 1st gen iPad, will they still let me in the door?Û ( Too funny Tim!! )",,No emotion toward brand or product
Wondering if the #sxsw crowd made lines at Apple stores elsewhere in the U.S. any shorter today...,,No emotion toward brand or product
"@mention  if there is another interview disaster like last year's Evan Woods one, you'll see alot of iPhone staring! #sxsw",,No emotion toward brand or product
"ÛÏ@mention If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$$ for Japan earthquake relief. &quot;",,No emotion toward brand or product
.@mention imagines a future where Google asks you &quot;Why do you want to know that?&quot; when you search. #sxsw #smscifi,,No emotion toward brand or product
"No launch imminent apparently, so Google Circles probably won't dÌ©but at #SXSW this evening.",,No emotion toward brand or product
"If you're in Austin today, please join @mention @mention and myself talking iPad 2 and #SxSW  here: {link} :)",,No emotion toward brand or product
#sxsw guy in front of me at this panel has an ipad in an etch-a-sketch case...device of wondeR? #iusxsw,iPad,No emotion toward brand or product
Currently in route to a Truther Movement music festival at Spiderhouse. Google that. #SXSW,,No emotion toward brand or product
This just in: @mention to release new #socialmedia tool at #sxsw - {link},,No emotion toward brand or product
NFC to be included on iPhone 5? Maybe.... #sxsw,,No emotion toward brand or product
The apple influence on ditto: one button login choice with facebook. #sxsw #UnderstandingHumans,,No emotion toward brand or product
"WABI-SABI inspiration lab is looking for a spanish-speaking trend scout based in Austin, Texas. #sxsw {link}",,No emotion toward brand or product
Hmm. Very interesting. RT @mention Wonder if @mention is putting tips from the @mention API...  #SxSW #SUxSW,,No emotion toward brand or product
#TheKills interview now on @mention at #sxsw may be one of the most painfully vacuous interviews in history. {link},,No emotion toward brand or product
Can't get into my first panel today. Line looks like the Apple Store. #SXSW {link},,No emotion toward brand or product
Heard the iPad 2 launch at #sxsw was pretty intense.,,No emotion toward brand or product
"Check out iPad Design Headaches (2 Tablets, Call in the Morning) at SXSW.
{link} #SXSW #tapworthy",iPad,No emotion toward brand or product
"First up: iPad Design Headaches (2 Tablets, Call in the Morning). #SXSW #tapworthy",iPad,No emotion toward brand or product
"Designing iPad Interfaces - New Navigation Schemas.
#SXSW #UXDes",,No emotion toward brand or product
Designing iPad interfaces with @mention #UXDes #SXSW  {link},,No emotion toward brand or product
Spin Play iPad launch Party. Hanging with @mention and @mention #sxsw (@mention Cedar Street Courtyard) {link},,No emotion toward brand or product
"Fret not, iPhone owners. Apple to open temporary store at #SXSW. {link} via @mention",,No emotion toward brand or product
Clipboard is a carny #ipad #lowtech #sxsw,,No emotion toward brand or product
.@mention is competing with @mention circles on the SocialFlow board for most resonant topic here. #sxsw  {link},,No emotion toward brand or product
Microsoft is going to launch IE9 at #SXSW. Amid all those glowing Apple logos. #classicaudiencemisread,,No emotion toward brand or product
#hashable is rocking @mention #SXSW the new &quot;cloud&quot; of Business Cards. No for #iPhone and #Android too,,No emotion toward brand or product
.@mention is super-friendly w google and isn't closed to acquisition &amp; partnership. Answering very pointed ?s from @mention #sxsw,,No emotion toward brand or product
GameSalad is the topic of a Dutch podcast! {link} #gssxsw #sxsw #sxsw2011 #SXSWNL,,No emotion toward brand or product
Soo where is this Apple store at #SXSW ?,,No emotion toward brand or product
ÛÏ@mention is walking around #SXSW while staring down at my iPhone 4... Just like everyone else.Û // ummmm...ditto that,iPhone,No emotion toward brand or product
Rumor has it that apple putting up pop-up store at congress/6th.  Strange activity on SW corner now.  Could that be it?  Shhh... #sxsw,,No emotion toward brand or product
.@mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link} #fb,,No emotion toward brand or product
ÛÏ@mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},,No emotion toward brand or product
@mention  It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch bit.ly/g03MZB,,No emotion toward brand or product
SXSW Gets Its Own Apple Store {link} #atx,,No emotion toward brand or product
At #sxsw? Join us for a drink (or 2) tonight at 7pm. Fado Irish Pub on 4th.  {link} We'd love to meet!,,No emotion toward brand or product
Posterous Joins The SXSW Pile On With Posterous Events For iPhone - TechCrunch {link} #sxsw,,No emotion toward brand or product
Posterous Joins The SXSW Pile On With Posterous Events For iPhone {link} #iPhone #RichPearson #SXSW,,No emotion toward brand or product
buildings just &quot;sprout up&quot; in the new google maps for mobile #sxsw,,No emotion toward brand or product
I think I just broke @mention [iPhone app]. #sxsw #sorry,,No emotion toward brand or product
"#technews Just In Time For SXSW, Foursquare Ups The Game And... {link} #Tech_News #Friends_Offer #iPhone #SXSW #The_Game #tech",,No emotion toward brand or product
"ÛÏ@mention Just picked up my iPad 2, now back to #sxsw {link} .. So what cha think. Is it worth the upgrade?",,No emotion toward brand or product
At #sxsw? Keep a tab on all the great #craftbeer you're drinking in Austin. Next Pint for iPhone. {link},,No emotion toward brand or product
At Google keynote by Marissa Mayer. #sxsw (@mention ACC - Ballroom D w/ 65 others) {link},,No emotion toward brand or product
#sxsw Jon Kolko has had his coffee. He's from a venture accelerator. {link} looking critically at Apple's influence on edu.,,No emotion toward brand or product
Google to launch a new social network Circles. Possibly today {link} #SXSW,,No emotion toward brand or product
google to launch a social network at #sxsw today?,,No emotion toward brand or product
Google to launch Circles social network at #sxsw? {link},,No emotion toward brand or product
Google to Launch Major New Social Network Called &quot;Circles&quot; - {link} #sxsw /via @mention @mention /cc @mention @mentionc,,No emotion toward brand or product
Google to Launch Major New Social Network Called #Circles - {link} &gt; Update: No preview planned at #SXSW,,No emotion toward brand or product
Google to Launch Major New Social Network Called Circles --{link} #sxsw,,No emotion toward brand or product
Google to Launch Major New Social Network Called Circles {link} #sxsw,,No emotion toward brand or product
Google to Launch Major New Social Network Called Circles {link} #sxsw (RT @mention,,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, {link} #sxsw",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, but not at #SXSW by @mention {link} via @mention",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today - {link} #sxsw",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today ({link} #sxswi #SXSW via @mention",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today (Updated - not today, not at #SXSW) {link} via @mention",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today (Updated) - did it happen #sxsw {link}",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today (Updated) at #SXSW {link}",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} (via @mention #sxsw",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #circles #sxsw",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #google #circles #sxsw",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #SXSW",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw (via @mention #pcbuzz",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw {link}",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw @mention",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw ~LB (via @mention",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw Via @mention",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw via @mention @mention",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxswÛ",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxswÛ @mention",Google,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxswÛ of course, another social network",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw&quot;",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} rt @mention #sxsw",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} via @mention @mention #SxSW",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} via @mention #sxsw",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today @mention {link} via @mention",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today @mention #SXSW {link} via @mention",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today at #SXSW {link}",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today at #sxsw {link}",,No emotion toward brand or product
"Google to launch major new social network called Circles, possibly today at SXSW: {link} #sxsw #nfusion",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today by {link} #SXSW",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today by @mention {link} via @mention   #SXSW #ScreenFuture",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today by @mention {link} via @mention &lt;-- at #SXSW? #Curious",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today by @mention {link} via @mention #SXSW",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today by @mention {link} via @mention #sxsw #22sxsw",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today rww.to/f6BCEt #sxsw",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today rww.to/f6BCEt #sxsw #yam",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today. {link} #SXSW",,No emotion toward brand or product
"Google to Launch Major New Social Network Called Circles, Possibly Today{link} #sxsw",,No emotion toward brand or product
Google to launch new social network at SXSW?  {link} #google #SXSW,,No emotion toward brand or product
Google to launch new social network at SXSW? {link} #ACLU #SXSW,,No emotion toward brand or product
"Google to Launch New Social Network Called Circles, Possibly Today {link} {link} #SXSW #in",,No emotion toward brand or product
Google to launch new social portal today at #SXSW?  {link},,No emotion toward brand or product
Google to launch social network &quot;Circles&quot; - denies launch at #sxsw though. {link} #google #circles,,No emotion toward brand or product
Google to launch social network called circles #sxsw RT,,No emotion toward brand or product
Google to launch social network Google Circles  at some point - but not at SXSW today.  :-(   {link}   #sxsw,,No emotion toward brand or product
"Google to launch their own social network today @mention #sxsw. Update status, share videos &amp; photos with a Circle of friends. {link}",,No emotion toward brand or product
"Hootsuite launches new Analytics, integrates with facebook, google analytics. Looks good! #hootsuite #sxsw  {link} #HootStats",,No emotion toward brand or product
Is Google launching a new social network (called Circles) today at #SXSW? {link},,No emotion toward brand or product
Is Google launching its own social network? Definitely not at ##sxsw. But rumor still has it...{link}  #googlecircles,,No emotion toward brand or product
We're not launching any products at #SXSW but we're doing plenty else. Join us for #H4ckers &amp; 80s dancing today {link},,No emotion toward brand or product
"Wikitude, Layar, FLAR tools, Argon, and Google Goggles- augmented reality browsers, tools &amp; apps to check out. #sxsw #eduar",,No emotion toward brand or product
I was too lazy to google it. #SXSW,,No emotion toward brand or product
Hope they leave it up after #SXSW RT @mention Apple Opening Pop-Up Store In Austin For SXSW {link} by @mention,,No emotion toward brand or product
"Check out Left Brain Search = Google. Right Brain Search = X at SXSW.
{link} #SXSW #BetterSearch",,No emotion toward brand or product
Check out Lightbox.com at the Team Android Choice Awards finalists announced at #sxsw @mention and team rock!,,No emotion toward brand or product
It smells like cheese sticks. RT @mention &quot;She's the iPad DJ working the Etsy party.&quot; #realtalk #sxsw,,No emotion toward brand or product
how's the line at #sxsw Apple Store for the #ipad?,,No emotion toward brand or product
Anyone in line at the temporary Apple Store in Austin has any idea till how late they'll be open tonight? #sxsw,,No emotion toward brand or product
People in line for iPad 2 passing time surfing on iPad 1. #sxsw,,No emotion toward brand or product
Are there lines at the temp Apple Store in Austin yet? #sxsw,,No emotion toward brand or product
Here is a list of all the music performers at #SXSW {link} .  I used jQuery to screen-scrape it :),,No emotion toward brand or product
My people listening to #google #sxsw @mention  {link},,No emotion toward brand or product
"Location, location location ! {link} via @mention from #google during #sxsw",,No emotion toward brand or product
#tech One lone dude awaits #iPad_2 at #AppleÛªs #SXSW store: Apple likely expected a bigger crowd forming... {link} #technology,,No emotion toward brand or product
I bet the longest iPad lines are gonna be in Austin. #sxsw,,No emotion toward brand or product
Getting a look at Google's Impact Dashboard for the first time. #sxsw,,No emotion toward brand or product
Google is looking at social signals more and more for search results. #qagb #sxsw,,No emotion toward brand or product
For those looking for HIG-like guidelines when designing for android {link} by Adam Beckley #uxamandroid @mention #SXSW,,No emotion toward brand or product
Radio 3.0 looking for new bands for our radio show. Listen: {link} {link} #nowplaying #newmusic #sxsw pls RT,,No emotion toward brand or product
If anyone lost an iPhone in a cab in downtown Austin last night please hit me up. #sxsw,,No emotion toward brand or product
If anyone lost an iPhone in the back of a cab in downtown Austin around 10.30-11p tonight please hit me up #sxsw,,No emotion toward brand or product
There's a lot of drinking &amp; drawing at the Google SketchUp party #sxsw,,No emotion toward brand or product
N33: They Love Me in This Town  {link} [codes valid: 12:00-3:59:59p 03/14/11] #infektd #sxsw #necro,,No emotion toward brand or product
Sketchily lurking @mention big boi #sxsw concert on iPhone business with 8am HARD (read: massive announcement) deadline. #lovemyjob @mention,,No emotion toward brand or product
#technews Man panhandling for an iPad 2 at SXSW. WhatÛªs the world coming to? {link} #Tech_News #iPad_2 #SXSW #tech,,No emotion toward brand or product
"RT Hiring marketers, designers, creatives, social media pros... Come see #Aquent booth 1415 #SXSW trade show. Might win iPad 2",,No emotion toward brand or product
"Come find me at the @mention booth, I have 2 @mention #iPad cases left and we have 1 more @mention to win! #cbatsxsw #SXSW",,No emotion toward brand or product
It amazes me how many people don't tuck the flap in on their apple iPad case #sxsw,,No emotion toward brand or product
what omfg means please? {link} Webber iPad #sxsw Dionne Warwick,,No emotion toward brand or product
N2: First Meetings {link} [codes valid: 12:00-3:59:59p 03/11/11] #infektd #sxsw #necro,,No emotion toward brand or product
"great for meetings, haha! #hollergram {link} #sxsw",,No emotion toward brand or product
purchased Mexican Mavis by Boy &amp; Bear... Sold! On first listen. Thanks #SXSW {link} #iTunes,,No emotion toward brand or product
"At Red 7, Mist Giant dope! Interviewed Adi from The Mind of Adi a few minutes ago, compared cat pics!  #sxsw Location: {link}",,No emotion toward brand or product
"HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link}",,No emotion toward brand or product
"HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link} (via @mention",,No emotion toward brand or product
"HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link} #Android #BlackBerry #Keitai",,No emotion toward brand or product
"HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link} #hootsuite",,No emotion toward brand or product
"HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link} via @mention",,No emotion toward brand or product
"HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android: Shared by PaulÛ_ {link} #shared",,No emotion toward brand or product
"HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android: Whether youÛªre getting friendly down at S... {link}",,No emotion toward brand or product
mashup on mobile with contextual information in the future by #Google by Marissa Mayer #sxsw #thefutureismobile,,No emotion toward brand or product
"There are more than a few PATs here at #sxsw. If you don't know what I'm talking about, please google Julia Sweeney and learn.",,No emotion toward brand or product
"Well good morning #SxSWi day 4... I'm ready for another day of great panels, BC alumni &amp; the Industry Party tonight! #sxsw #gsdm #google",,No emotion toward brand or product
"Hey #SXSW movers and shakers, @mention is publishing a &quot;Poke the Box&quot; eBook next week. Get involved: {link}",,No emotion toward brand or product
Having so much fun handing out chances to win 2 Audi cars with @mention #SXSW  (@mention Apple Store SXSW) {link},,No emotion toward brand or product
#sxsw did my good deed ... returned a lost iPhone,,No emotion toward brand or product
"Thanks to my good friend, the great @mention for gifting me an Exogear iPhone backup battery case. Priceless at #sxsw",,No emotion toward brand or product
Sent from my iPhone? RT @mention Behind on 100s of emails? Give them all 1 line iPhone composed replies. #SXSW #protip,,No emotion toward brand or product
"Headed to my sole #sxsw event, the ACLU dotRights/Google party",Google,No emotion toward brand or product
whats the name of the song? {link} #imthetype iPad #imthetype #sxsw,,No emotion toward brand or product
Why do we need a &quot;page flip effect&quot; -ÛÏlike having a fake needle on a cd-playerÛ  #tapworthy #sxsw #iPad,,No emotion toward brand or product
What do u need? @mention Groups challenged with coming up with iPhone app to solve parenting issues #sxsw #worklifeprogress,,No emotion toward brand or product
.@mention needs the help of a badass android developer right now for a debugging emergency. Know anyone? @mention him. #SXSW,,No emotion toward brand or product
ÛÏ@mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link} -fin'ly!,,No emotion toward brand or product
ÛÏ@mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #MashableÛ @mention vamos a probar...,,No emotion toward brand or product
Why isn't news industry spending more R&amp;D? Why wait for Apple to innovate for publishers (b/c print is subsidizing efforts.) #newsapps #sxsw,,No emotion toward brand or product
"HootSuite News: HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link}",,No emotion toward brand or product
@mention  Nice @mention store huh?  Any chance we can meet (face to face) while at #SXSW today or Sat?  Wanna talk #beer &amp; #social.,,No emotion toward brand or product
.@mention No. 1 hack they found: people jumping over the corporate firewall (e.g. using Google Docs etc.) #hackingwork #sxsw,,No emotion toward brand or product
"Hope it's not a flop akaBuzz! @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",,No emotion toward brand or product
C34: ItÛªs Not a Retreat! {link} [codes valid: 12:00-3:59:59p 03/14/11] #infektd #sxsw #cvdc,,No emotion toward brand or product
Is anyone NOT hopping on this groupon bandwagon?! ÛÏ@mention to Launch &quot;Groupon or Living Social-type&quot; Rewards at #SXSW {link},,No emotion toward brand or product
Google is NOT launching any products at #SXSW {link},,No emotion toward brand or product
"No Droid? Not surprised. RT @mention spotted at #sxsw: table of three people with 8 phones, an iPad and a MacBook out. #gadgetoverload",,No emotion toward brand or product
Calvin is now the Geek Charlie Sheen with his goddesses. @mention @mention @mention @mention #google #SXSW,,No emotion toward brand or product
.@mention of @mention &quot;We were getting feedback from #SXSW groups &amp; we pushed out an Android fix at the grilled cheese stand yesterday.&quot;,,No emotion toward brand or product
".@mention of @mention on manufacturing serendipity- &quot;Having access to more information makes us more curious, not less&quot; #SXSW",,No emotion toward brand or product
&quot;40% of all Google Maps usage is on mobile&quot; - Marissa Mayer #sxsw,,No emotion toward brand or product
Google VP of consumer products Marissa Mayer says location is everything: {link} #sxsw,,No emotion toward brand or product
#SXSW 20% of Google searches are for local information: Marissa Mayer. 6 million places claimed by their owners and logged by #Google,,No emotion toward brand or product
"New batch of iPad 2's just delivered #sxsw #ipad2 @mention Apple Store, SXSW {link} #photo",,No emotion toward brand or product
Cool team of startups came via siliconvalley bus hacking apps @mention  ex-Google Au now on stage w speakermeetup #sxsw at DogPatch Labs,,No emotion toward brand or product
#sxsw tip of the day (again ;-). turn your iphone screen brightness down. way down. #conservebatterylife #peace @mention,,No emotion toward brand or product
first leg of the Mobile Social at #sxsw #fb {link},,No emotion toward brand or product
I14: Call of the Zombie {link} [codes valid: 4:00-7:59:59p 03/12/11] #infektd #sxsw #zomb,,No emotion toward brand or product
I18: Call of the Zombie {link} [codes valid: 8:00-11:59:59p 03/12/11] #infektd #sxsw #zomb,,No emotion toward brand or product
"Tip: Turn off push &amp; set fetch to manual mode for email (mail,contacts &amp; cal &gt; fetch new data) - saves battery.  #iPhone #SXSW",,No emotion toward brand or product
"Zazzle is officially at #SXSW! Come by the @mention Grille, mention us with #zazzlsxsw and youÛªll get to make your own iPhone case!",,No emotion toward brand or product
.@mention on #sxsw with a Cr48. there's so much potential here! {link},,No emotion toward brand or product
"Idle time on a #SXSW Friday can be an expensive thing. (@mention Apple Store, SXSW w/ 80 others) [pic]: {link}",,No emotion toward brand or product
Thats the one i want to get when it hits canada.RT @mention #sxsw ipad store sold out of everything except 64gig wifi only white,,No emotion toward brand or product
#technews One lone dude awaits iPad 2 at AppleÛªs SXSW store {link} #Tech_News #Apple #iPad_2 #SXSW #tablets #tech,,No emotion toward brand or product
More than one million ratings per month on Google HotPot #SXSW ^pr,,No emotion toward brand or product
&quot;the only explanation for the continued success of Apple is the existence of God.&quot; @mention #enchantment #sxsw,,No emotion toward brand or product
#Apple to open pop up store at #SXSW in time for #ipad2 sales {link},,No emotion toward brand or product
#Apple to Open Pop-Up Shop at #SXSW [REPORT] {link},,No emotion toward brand or product
#Apple to Open Pop-Up Shop at #SXSW [REPORT] {link} (via @mention,,No emotion toward brand or product
#Apple to Open Pop-Up Shop at #SXSW [REPORT] {link} #property,,No emotion toward brand or product
#Apple to Open Pop-Up Shop at #SXSW [REPORT]: Apple is set to open a temporary store in theÛ_ {link},,No emotion toward brand or product
#Apple to Open Pop-Up Shop at #SXSW [REPORT]: Apple is set to open a temporary store in the... {link} #realestate #tech,,No emotion toward brand or product
#Apple to Open Pop-Up Shop at #SXSW {link} via @mention,,No emotion toward brand or product
#Apple to open pop-up shop at #SXSW:  {link},,No emotion toward brand or product
#Apple to open temporary store at #SXSW {link},,No emotion toward brand or product
Have some open time Tues &amp; Wed if any news site managers want to chat about Google News. Let me know! #sxsw,,No emotion toward brand or product
Wear your OpenBeta VIP Badge at #sxsw and you might win an iPad from QuiBids and a case from @mention #sxswbuffalo,,No emotion toward brand or product
Launching our iPhone app soon and we're participating to the LaunchRock comp at #SXSW {link} get your invite now! :),,No emotion toward brand or product
Confusion over Google Circles. Google claim Circles is not being released at #sxsw and is not even in development. {link},,No emotion toward brand or product
Attending panel &quot;better living through cloud computing &quot; presented by Google's Jon Wiley. #sxsw,,No emotion toward brand or product
One #SXSW panel moderator who is from the Europe says he spent $3000 in roaming charges on his iPhone at SXSW 2010.,,No emotion toward brand or product
The brown paper on the windows as the line grows at the #SXSW PopUp Apple Store by Gold's Gym at Sixth &amp; Congress. {link},,No emotion toward brand or product
"#sxsw two parties down (Awesome Journalism, NPR/Google), one to go (PBS).",,No emotion toward brand or product
"Watch how people interact with information... it be different, bigger, smaller... #touchingstories #iPad and/or #tablet #SXSW",,No emotion toward brand or product
Hey #sxsw people! Survival tip no 2. Great vegitarian/vegan right in the think of the action. Mr Natural! {link} #sxswsurvival,,No emotion toward brand or product
The #sxsw Pepsi Max Marketing Street Team has shown up to the PopUp Apple Store line handing out drinks &amp; Tshirts. {link},,No emotion toward brand or product
"New post: Per this rumor, Google may preview its big social strategy at an '80s-themed costume party at #SXSW. Yep {link}",,No emotion toward brand or product
Instagram photo by iamtimbaker: Google's 1980's #SXSW Party with @mention {link},,No emotion toward brand or product
Trying to pick up on a theme at #SXSW this year.  I think it may be the opening of data from Google to government. #SXSW #bolinsxsw,,No emotion toward brand or product
mashable: Platform for Concertgoers Launches Android App in Time for SXSW - {link} #sxsw {link},,No emotion toward brand or product
A game to play at SWSX... spot non Apple electronics. #sxsw,,No emotion toward brand or product
Grown men playing legos... Google party #sxsw  @mention Speakeasy {link},,No emotion toward brand or product
"Check out Poked, Liked &amp; Re-Tweeted: A Google Love Story at SXSW.
{link} #SXSW #sxsw15 #sxswiC",,No emotion toward brand or product
"Check out Poked, Liked &amp; Re-Tweeted: A Google Love Story at SXSW. #SXSW #sxsw15 #sxswiC",,No emotion toward brand or product
Found the pop-up Apple store at #SXSW,,No emotion toward brand or product
"Wordpress powers 12% of websites (from #SXSW talk from WP founder).  WOW.  The other 88%?  russian spam bots, nigerian bankers, google",,No emotion toward brand or product
"Panels on PR, cloud computing, Android design, iPhone design today. Hope to redeem my panel experience in one fell swoop #sxsw",,No emotion toward brand or product
Excellent presentation on digital magazines {link} #touchingstories #SXSW,,No emotion toward brand or product
Hey #sxsw presenters &amp; attendees! Here are tips on how to show presentations on the #iPad and #iPhone {link},,No emotion toward brand or product
Google to preview new social network called Circles at SXSW Interactive today - {link} #Google #Social #SXSW #Circles,,No emotion toward brand or product
Google To Preview Social Networking Platform At #SXSW Conference? {link},,No emotion toward brand or product
#technews Privacy Could Headline Google Circles Social... {link} #Tech_News #ACLU #Google_Circles #Social_Network #SXSW #tech,,No emotion toward brand or product
÷¼ We have problemsÛ_TIME TO STOP *******! ÷_ {link} ã_ #edchat #musedchat #sxsw #sxswi #classical #newTwitter,,No emotion toward brand or product
Im in the Q at the Apple pop up store #sxsw with @mention and @mention !! :))  {link},,No emotion toward brand or product
"Check out Q&amp;A With Google &amp; Bing On Website Ranking at SXSW.
{link} #SXSW #qagb",,No emotion toward brand or product
Check out Q&amp;A With Google &amp; Bing On Website Ranking at SXSW. #SXSW #qagb #sxsma,,No emotion toward brand or product
"ÛÏ@mention Qik Video Connect Plus launches today! Get live video chat, video mail, share live video to Twitter and more  #SXSWÛ make it for iPad",,No emotion toward brand or product
"Ne sapete qualcosa? ÛÏ@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxswÛ",,No emotion toward brand or product
"if you're racing around #sxsw, you best be fueling up with great local fare
#eatshopaustinapp {link}",,No emotion toward brand or product
Now on my radar: Google Circus. RT @mention Google to Launch New Social Network: Circles via @mention {link} #pr  #SXSW,,No emotion toward brand or product
"Augmented reality? Pah! Mayer (Google) calls it &quot;contextual discovery&quot; ÛÒ doing searches without search, *with users' permission* #sxsw",,No emotion toward brand or product
".@mention Rec: Give the Bad Apple a job in a mtg, such as taking notes. Make mtg voluntary =&gt; willing participants. #gamestorming #sxsw",,No emotion toward brand or product
